name1,name2,city,state,zip,latitude,longitude
AIDS Center of Queens County Inc,ACQC,Jamaica,NY,11432,40.704557,-73.7980226
NYC/HHC Queens Hospital Center,Behavioral Health,Jamaica,NY,11432,40.716848399999996,-73.8043186
Asian American Mental Health,Asian Community Alcoholism Counseling,Flushing,NY,11354,40.7601645,-73.8300113
JASA,Geriatric Mental Health Outreach Servs,Bronx,NY,10458,40.86063970000001,-73.8902282
NYC/HHC Queens Hospital Center,Queens Hosp Ctr Child Adolescent OPD,Jamaica,NY,11432,40.7171931,-73.8034817
Child Center of NY Inc,The Child Center of NY/Flushing Clinic,Flushing,NY,11355,40.757719200000004,-73.826324
NY Psychotherapy and Counseling Center,Sanford Home for Adults Clinic,Flushing,NY,11355,40.7572842,-73.8255079
Jewish Board of Family/Childrens Servs,Services/Ittleson Center RTF,Bronx,NY,10471,40.899389500000005,-73.9044755
Flushing Hospital Medical Center,Psychiatric Inpatient Unit,Flushing,NY,11355,40.75562070000001,-73.81563659999999
Flushing Hospital Medical Center,Behavioral Health Services/OP,Flushing,NY,11355,40.755433000000004,-73.81532
Advanced Center for Psychotherapy Inc,Adv Ctr Psychotherapy Jamaica Esates,Jamaica,NY,11432,40.7126854,-73.7850165
Rising Ground,,Yonkers,NY,10705,40.9166934,-73.90695079999999
Center for Urban Community Servs Inc,(CUCS) ACT Program,Bronx,NY,10467,40.8581489,-73.86904890000001
NYC/HHC North Central Bronx Hospital,Inpatient Psychiatric Unit,Bronx,NY,10467,40.880252500000005,-73.88157159999999
NYC/HHC North Central Bronx Hospital,Partial Hospitalization Program,Bronx,NY,10467,40.880252500000005,-73.88157159999999
North Central Bronx Hospital,,Bronx,NY,10467,40.880252500000005,-73.88157159999999
Montefiore Medical Center,Psychiatric Inpatient Service,Bronx,NY,10467,40.8807854,-73.8794877
Jewish Board of Family/Childrens Servs,Harry Blumenfeld Counseling/Pelham,Bronx,NY,10467,40.85930689999999,-73.8652734
Westchester Jewish Community Services,Yonkers Clinic,Yonkers,NY,10705,40.9164902,-73.89714659999999
Westchester Jewish Community Services,HOSTOS,Yonkers,NY,10705,40.92218,-73.9000704
Bronx Psychiatric Center,BPC White Plains Road Clinic/ACT Prog,Bronx,NY,10467,40.8701075,-73.8667839
Jawonio Inc,Jawonio PROS Tech Building,Spring Valley,NY,10977,41.144099600000004,-74.03508470000001
Rockland Childrens Psychiatric Center,Yonkers Intensive Day Trt Program,Yonkers,NY,10701,40.9309125,-73.90141369999999
Montefiore Behavioral Health Center,,Bronx,NY,10461,40.8413047,-73.846455
Rockland County Dept of Mental Health,North Central Rockland District Clinic,Pomona,NY,10970,41.157512200000006,-74.0405374
Saint Josephs Medical Center,Inpatient Psychiatry/Behavioral Health,Yonkers,NY,10701,40.929292700000005,-73.89786099999999
Saint Josephs Mental Health Clinic,,Yonkers,NY,10701,40.9301065,-73.89806920000001
Institute for Family Health,The Center for Counseling At Frisby,Bronx,NY,10461,40.841458,-73.844132
Rockland Psychiatric Center,Orangeburg Service Center,Orangeburg,NY,10962,41.044374499999996,-73.9685828
Rockland Childrens Psychiatric Center,Psychiatric Inpatient Unit,Orangeburg,NY,10962,41.04668529999999,-73.96977509999999
Andrus,Mental Health Division,Yonkers,NY,10701,40.93569960000001,-73.9002267
MHA of Westchester County,Yonkers Clinic,Yonkers,NY,10701,40.9330083,-73.8983255
Bronx/James J Peters/VAMC,Yonkers Community Clinic,Yonkers,NY,10701,40.932629600000006,-73.8970944
Astor Servs for Children and Families,,Bronx,NY,10467,40.876531,-73.862786
NYC H H Jacobi Medical Center,Outpatient Psychiatric Services,Bronx,NY,10461,40.8547222,-73.8463724
Westchester Jewish Community Servs Inc,WJCS-KICS MLK School Program,Yonkers,NY,10701,40.9387581,-73.8956563
Bronx Psychiatric Center,Inpatient Services,Bronx,NY,10461,40.84783,-73.839673
New York City Childrens Center,Bronx Campus,Bronx,NY,10461,40.8464709,-73.83852409999999
South Shore Association/Independant,Living Inc/Woodmere Residence,Woodmere,NY,11598,40.6327643,-73.7102492
Rockland Psychiatric Center,Yonkers Service Center,Yonkers,NY,10703,40.9401802,-73.8916141
Montefiore Medical Center,North Division/Inpatient Psych Unit,Bronx,NY,10466,40.8937532,-73.8611242
Hudson Valley Mental Health ,Ellenville Mental Health Clinic,Ellenville,NY,12428,41.7178562,-74.39673979999999
PSCH ACT Team,,Queens Village,NY,11428,40.714927100000004,-73.75105090000001
Montefiore Medical Center,Montefiore Wakefield Adult MH Clinic,Bronx,NY,10470,40.9002893,-73.85775720000001
Montefiore Medical Center ,Wakefield Child Psychiatry Clinic,Bronx,NY,10470,40.9003146,-73.8577527
Rockland Childrens Psychiatric Center,Rockland Intensive Day Treatment Prog,West Nyack,NY,10994,41.1199344,-73.9802056
New Horizon Counseling Center,Outpatient Mental Health Center,Valley Stream,NY,11580,40.6610158,-73.70103399999999
Astor Servs for Children and Families,Lawrence F Hickey Center,Bronx,NY,10466,40.890957,-73.83062199999999
Andrus,Childrens Center,Yonkers,NY,10701,40.9753297,-73.8812113
Montefiore Mount Vernon Hospital,Behavioral Health,Mount Vernon,NY,10550,40.912742,-73.84042
Montefiore Mount Vernon Hospital,ACT Team,Mount Vernon,NY,10550,40.9109611,-73.83867109999998
Family Mental Health Clinic of,Westchester Jewish Community Services,Mount Vernon,NY,10550,40.9128214,-73.8380719
Family Services of Westchester Inc,,Mount Vernon,NY,10550,40.912479100000006,-73.837754
Creedmoor Psychiatric Center,Queens Village Jamaica WRC,Queens Village,NY,11427,40.7373152,-73.73254370000001
Transitional Services for New York Inc,Phase I Supervised Residence,Queens Village,NY,11427,40.7373152,-73.73254370000001
Lifeline Center for Child,Dev Inc,Queens Village,NY,11427,40.738609999999994,-73.73290300000001
Rockland Psychiatric Center,Mount Vernon Clinic,Mount Vernon,NY,10550,40.91144570000001,-73.8335899
Creedmoor Psychiatric Center,,Queens Village,NY,11427,40.741451399999995,-73.7314583
Jewish Board of Family/Childrens Servs,Pride of Judea Counseling Center,Little Neck,NY,11362,40.765223999999996,-73.7427
VA Hudson Valley Healthcare System,New City Community Based Outpt Clinic,New City,NY,10956,41.1673152,-73.9890175
Guidance Center of Weschester,PROS ,Mount Vernon,NY,10553,40.910716,-73.82526899999999
New York City Childrens Center,Upper School/Queens Day Treatment/IDT,Bellerose,NY,11426,40.745371500000005,-73.72597950000001
New York City Childrens Center,Queens Inpatient,Bellerose,NY,11426,40.745371500000005,-73.72597950000001
New York City Childrens Center,Outpatient Treatment,Bellerose,NY,11426,40.745371500000005,-73.72597950000001
Saint Christophers Inc,,Dobbs Ferry,NY,10522,41.0062058,-73.8805435
Acadia Montana,,Butte,MT,59701,45.933298799999996,-112.5112854
Samuel Field YM and YWHA,Comm Advisory Prog for the Elderly,Little Neck,NY,11362,40.760290000000005,-73.723105
Mental Health Assoc of Rockland County,,Valley Cottage,NY,10989,41.120585299999995,-73.9418527
Zucker Hillside Hospital,Child and Adolescent Psychiatry,Glen Oaks,NY,11004,40.7527651,-73.7114696
Zucker Hillside Hospital,Long Island Jewish Behavioral Health,Glen Oaks,NY,11004,40.7517757,-73.7108377
LI Jewish Med Ctr Zucker Hillside,Div/Adult Partial Hospitalization Prog,Glen Oaks,NY,11004,40.7517757,-73.7108377
Family Services of Westchester Inc,,Pelham,NY,10803,40.917350899999995,-73.8095536
Childrens Village Inc,,Dobbs Ferry,NY,10522,41.0033196,-73.8601615
Cohen Childrens Medical Center,,New Hyde Park,NY,11040,40.754045500000004,-73.70841309999999
Zucker Hillside Hospital,,New Hyde Park,NY,11040,40.7532849,-73.70707
PSCH Inc,Northern Lights PROS,Great Neck,NY,11021,40.784442,-73.710502
South Nassau Communities Hospital,Inpatient Psychiatric Unit,Oceanside,NY,11572,40.6528352,-73.63057049999999
Guidance Center of Westchester,Mental Health Clinics,New Rochelle,NY,10801,40.9130782,-73.7793162
Abbott House,,Irvington,NY,10533,41.043616,-73.858251
Mohawk Valley Psychiatric Center,Rome Clinic,Rome,NY,13440,43.2118693,-75.4606448
Neighborhood Center Behavioral Health,Rome,Rome,NY,13440,43.2114669,-75.45982559999999
Mercy Medical Center,Behavioral Healthcare Services,Rockville Centre,NY,11570,40.686714,-73.634059
Idaho Behavioral Health,Moutain Home,Mountain Home,ID,83647,43.134774799999995,-115.67210970000001
South Nassau Communities Hospital,Mental Health Clinic,Baldwin,NY,11510,40.655334100000005,-73.6096962
South Nassau Communities Hospital,Partial Hospital Program,Baldwin,NY,11510,40.65533,-73.609188
South Shore Assoc for,Housing/ACT,Baldwin,NY,11510,40.6620618,-73.6079022
Family Services of Westchester Inc,,Tarrytown,NY,10591,41.0842989,-73.85916309999999
Inspiring Change Inc,,Mountain Home,ID,83647,43.131707500000005,-115.69465179999999
MHA of Westchester County,ACT Program,Tarrytown,NY,10591,41.061653,-73.838436
Mental Health Assoc of Nassau Cnty Inc,PROS,Hempstead,NY,11550,40.707009899999996,-73.6233182
Hispanic Counseling Center Inc,,Hempstead,NY,11550,40.70864520000001,-73.62189359999999
Phelps Hospital/Northwell Health,One South,Tarrytown,NY,10591,41.1087955,-73.86334190000001
Phelps Memorial Hospital Center,Phelps Counseling Services,Tarrytown,NY,10591,41.1090421,-73.8633588
North Shore Child and Family,Guidance Center,Manhasset,NY,11030,40.780106700000005,-73.6627647
Rome Memorial Hospital,Senior Behavioral Health Unit,Rome,NY,13440,43.229075200000004,-75.4423741
South Shore Child Guidance Center,,Freeport,NY,11520,40.653878000000006,-73.58419599999999
Syracuse VAMC,Rome Outpatient Clinic,Rome,NY,13441,43.2121951,-75.4177593
Family Mental Health Clinic of,Westchester Jewish Community Services,Hartsdale,NY,10530,41.0230107,-73.7948056
Mercy Medical Center,Outpatient Mental Health Services,Garden City,NY,11530,40.7293472,-73.61832270000001
Assoc for MI Chn of Westchester Inc,Clear View School Day Treatment Center,Briarcliff Manor,NY,10510,41.13197520000001,-73.8614786
Western Montana Mental Health Ctr,Butte Childrens Services,Butte,MT,59701,46.0128902,-112.5376483
Western Montana Mental Health Ctr,Health Center/Psychiatric Services,Butte,MT,59701,46.0128902,-112.5376483
Western Montana Mental Health Ctr,Silver House,Butte,MT,59701,46.01324879999999,-112.5381836
Western Montana Mental Health Ctr,Hays/Morris House,Butte,MT,59701,46.016018700000004,-112.5351124
Phelps Hospital Northwell Health,Ossining Counseling Services,Ossining,NY,10562,41.144168900000004,-73.86313249999999
VA Hudson Valley Healthcare System,FDR,Montrose,NY,10548,41.244296000000006,-73.92599440000001
Phelps Memorial Hospital Center,Continuing Day Treatment Services,Briarcliff Manor,NY,10510,41.143263,-73.8611142
North Shore Child and Family,Guidance Center,Roslyn Heights,NY,11577,40.783733000000005,-73.632533
Rockland Psychiatric Center,White Plains Clinic,White Plains,NY,10607,41.038722299999996,-73.7799608
Westchester Medical Center,Behavioral Health Center,Valhalla,NY,10595,41.086676000000004,-73.80606490000001
Saint Christophers Inc,,New Windsor,NY,12553,41.4609656,-74.0439026
Saint Elizabeth Medical Center,Psychiatric Inpatient Unit,Utica,NY,13501,43.0820061,-75.2663642
Andrus,,White Plains,NY,10605,41.0256435,-73.76511490000001
Faxton Saint Lukes Healthcare,Mohawk Valley Health System (MVHS),Utica,NY,13502,43.0965919,-75.2761607
MHA of Westchester County,White Plains Clinic,White Plains,NY,10601,41.0342033,-73.76808630000001
EPIC Long Island Inc,EPIC Clinical Care OP MH Clinic,East Meadow,NY,11554,40.722190999999995,-73.578815
House of the Good Shepherd,Main Campus,Utica,NY,13502,43.101191,-75.276615
Family Services of Westchester Inc,,White Plains,NY,10601,41.033084499999994,-73.7632
Bronx/James J Peters/VAMC,White Plains Community Clinic,White Plains,NY,10601,41.032624,-73.76260390000002
New York Presbyterian Hospital,Westchester Division Child Clinic,White Plains,NY,10605,41.029609,-73.75797299999999
Rockland Psychiatric Center,(RPC) Peekskill Service Center,Peekskill,NY,10566,41.2921125,-73.91784109999999
Mohawk Valley Psychiatric Center,IP Services,Utica,NY,13502,43.100184999999996,-75.260054
Bassett Medical Center,Outpatient Psychiatry Clinic,Cooperstown,NY,13326,42.6960158,-74.9231863
Access Supports for Living,Squire Center PROS Program,New Windsor,NY,12553,41.486857,-74.0350145
UCP/Handicapped Prsns Assoc/Utica Ar,Community Health/Behavioral Services,Utica,NY,13501,43.093652299999995,-75.24612859999999
Jewish Board of Family/Childrens Servs,Jerome Goldsmith Center RTF,Hawthorne,NY,10532,41.1080812,-73.78483259999999
Jewish Board of Family/Childrens Servs,The Sally and Anthony Mann Center,Hawthorne,NY,10532,41.109891,-73.785764
Nassau University Medical Center ,Department of Psychiatry and BH,East Meadow,NY,11554,40.7261764,-73.5537498
Saint Vincents Hospital Westchester,,Harrison,NY,10528,40.9886651,-73.7093495
Saint Christophers/Jennie Clarkson,Child Care Services Inc,Valhalla,NY,10595,41.0824638,-73.7543281
North Shore Child and Family,Guidance Center,Westbury,NY,11590,40.773948,-73.561735
Neighborhood Center Inc,Dr Rao Behavioral Health Clinic,Utica,NY,13501,43.096853,-75.219937
Cath Char RC Dio/Syr NY Inc Oneida,Madison Albany Street Community Res,Utica,NY,13501,43.0872816,-75.21109890000001
Orange County Dept of Mental Health,Child and Family Clinic,Newburgh,NY,12550,41.500138,-74.0131
Newburgh Family Counseling Center,,Newburgh,NY,12550,41.499339,-74.0100439
Tulare County Hlth and Human Services,Visalia Adult Mental Health Clinic,Visalia,CA,93292,36.3208326,-119.28700590000001
Family Services of Westchester Inc,,Port Chester,NY,10573,40.998181,-73.664966
Hudson Valley Mental Health Inc,Beacon Mental Health Clinic,Beacon,NY,12508,41.507025399999996,-73.9741415
Central Nassau Guidance and Csl Serv,Mental Health Clinic,Hicksville,NY,11801,40.7573033,-73.500419
Child Guidance Center of ,Southern Connecticut Inc,Greenwich,CT,6830,41.0169469,-73.6451127
Mono County Behavioral Health,,Mammoth Lakes,CA,93546,37.639585600000004,-118.9675105
MHA of Dutchess County,Beacon Wellness PROS Program,Poughkeepsie,NY,12601,41.51347929999999,-73.9505432
Northwell Health System,Syosset Hospital,Syosset,NY,11791,40.8108964,-73.50870309999999
Family Centers Inc,,Greenwich,CT,6830,41.021809000000005,-73.632891
VA Hudson Valley Healthcare System,CP/Castle Point Campus,Wappingers Falls,NY,12590,41.542733,-73.96316740000002
Northern Westchester Hospital Center,Inpatient Psychiatric Unit,Mount Kisco,NY,10549,41.1921365,-73.7278985
Kaweah Delta Mental Health Hospital,,Visalia,CA,93277,36.32055379999999,-119.3481739
South Oaks Hospital,Northwell Health/Outpatient Treatment,Amityville,NY,11701,40.685194200000005,-73.42221020000001
South Oaks Hospital,Northwell Health/MH Treatment,Amityville,NY,11701,40.685194200000005,-73.42221020000001
Brunswick Hospital Center,Brunswick Hall,Amityville,NY,11701,40.684775,-73.421269
MHA Mount Kisco,,Mount Kisco,NY,10549,41.1987544,-73.7251987
Hudson Valley Mental Health Inc,New Paltz Mental Health Clinic,New Paltz,NY,12561,41.757278799999995,-74.08315920000001
Childrens Home of Jefferson County,Community Clinic of Jefferson County,Watertown,NY,13601,43.974102,-75.90688
Central Nassau Guidance and,Csl Servs Inc/Roads to Recovery/PROS,Plainview,NY,11803,40.7899953,-73.46730240000001
Family Residence and Essential Ent Inc,Terrys Place PROS,Old Bethpage,NY,11804,40.759860700000004,-73.44223740000001
New Beginnings Counseling Center,,Santa Barbara,CA,93101,34.425125,-119.69750400000001
Federation of Organizations,Recovery Concepts at Copiague,Copiague,NY,11726,40.683395399999995,-73.38993409999999
Lemhi Valley Social Services,,Salmon,ID,83467,45.1721972,-113.88633119999999
Shodair Childrens Hospital,,Helena,MT,59601,46.5819519,-111.9889821
Boise VAMC,,Salmon,ID,83467,45.1727984,-113.8927
St Peters Hospital,Behavioral Health Unit,Helena,MT,59601,46.583494,-111.9966811
Intermountain,Childrens Home and Services,Helena,MT,59601,46.578199100000006,-112.00831059999999
Santa Barbara Cottage Hospital,Psychiatry and Addiction Medicine,Santa Barbara,CA,93105,34.4305066,-119.7219645
Florence Crittenton Home and Services,,Helena,MT,59601,46.5937653,-112.01246429999999
Mohawk Valley Psychiatric Center,Herkimer Clinic,Herkimer,NY,13350,43.026637,-74.9875873
Herkimer County Mental Health Services,,Herkimer,NY,13350,43.0291653,-74.9876785
AWARE Inc,,Helena,MT,59601,46.59326,-112.03560300000001
Western Montana Mental Health Ctr,Journey Home,Helena,MT,59601,46.5968203,-112.0317755
Center for Mental Health,,Helena,MT,59602,46.596671,-112.0321277
Family Centers Inc,,Stamford,CT,6902,41.059045000000005,-73.560838
Stamford Hospital,,Stamford,CT,6904,41.056013799999995,-73.55394150000001
Child Guidance Center of ,Southern Connecticut Inc,Stamford,CT,6902,41.0564408,-73.54925259999999
Intermountain Community Services,,Helena,MT,59602,46.619468700000006,-112.02275530000001
Sagamore Childrens Psychiartic Center,North Babylon Day Treatment Program,North Babylon,NY,11703,40.7344523,-73.35143509999999
Optimus Behavioral Health,Psychiatric Outpt Clinic,Stamford,CT,6902,41.058085399999996,-73.54293630000001
Laurel House Inc,,Stamford,CT,6902,41.0613916,-73.5441766
Sagamore Childrens Psychiatric Center,IP Unit/Intensive Day Trt Program,Huntington Station,NY,11746,40.793687299999995,-73.38406640000001
Connecticut Renaissance Inc,Behavioral Health OP Clinic for Adults,Stamford,CT,6901,41.0599155,-73.5420661
F S DuBois Center,Southwest CT MH Services System,Stamford,CT,6901,41.0586239,-73.54059190000001
Schoke Jewish Family Service,,Stamford,CT,6901,41.0584216,-73.5396752
Child Guidance Center of  ,Southern Connecticut Inc,Stamford,CT,6901,41.056458500000005,-73.53646859999999
SCO Family of Services,Madonna Heights Family Service Clinic,Huntington Station,NY,11746,40.7793082,-73.3657314
SCO Family of Services,Madonna Heights RTF,Huntington Station,NY,11746,40.7793082,-73.3657314
Astor Servs for Children and Families,Adolescent Partial Hosp Program,Poughkeepsie,NY,12601,41.690335100000006,-73.93133929999999
Astor Servs for Children and Families,Csl Servs/Yth and Fam/Pkeepsie Ctr,Poughkeepsie,NY,12601,41.695538,-73.933553
Huntington Hospital,,Huntington,NY,11743,40.8793305,-73.415944
Astor Servs for Children and Families,Day Treatment Program,Poughkeepsie,NY,12601,41.709495000000004,-73.93573
SB Adult Mental Health Services,,Santa Barbara,CA,93110,34.4432667,-119.77683590000002
Anka Crisis Residental South,,Santa Barbara,CA,93110,34.44012360000001,-119.7813888
Santa Barbara County,Child and Family MH Servs,Santa Barbara,CA,93110,34.4460677,-119.7807625
Family Service League,Stepping Stones PROS,Huntington,NY,11743,40.857306,-73.3918
Hudson Valley Mental Health Inc,Poughkeepsie Mental Health Clinic,Poughkeepsie,NY,12601,41.7164957,-73.9312518
DC Dept Behavioral/Community Health,Dutchess County Partial Hosp Program,Poughkeepsie,NY,12601,41.7164957,-73.9312518
Poughkeepsie Center PROS,,Poughkeepsie,NY,12601,41.708922799999996,-73.917307
Rockland Psychiatric Center,Dutchess Clinic,Poughkeepsie,NY,12601,41.708922799999996,-73.917307
Four Winds Hospital,Westchester,Katonah,NY,10536,41.26341,-73.621475
WellLife Network,Dix Hills Community Residence,Huntington Station,NY,11746,40.8283073,-73.3506522
Astor Services for Children/Families,Outpatient Counseling,Hyde Park,NY,12538,41.782229,-73.9317085
Hudson Valley Mental Health ,Kingston Mental Health Clinic,Kingston,NY,12401,41.9160943,-74.0186319
Putnam Hospital Center,Mental Health Services,Carmel,NY,10512,41.3825578,-73.6632585
Gateway Community Industries Inc,,Kingston,NY,12401,41.9161461,-74.01688390000001
VA Hudson Valley Healthcare System,FDR/Poughkeepsie Community Clinic,Poughkeepsie,NY,12603,41.6796529,-73.8546248
Institute for Family Health,Counseling at Kingston Family Practice,Kingston,NY,12401,41.9163117,-74.0159454
Catholic Charities of Rockville Centre,Siena Community Residence,Bay Shore,NY,11706,40.720253899999996,-73.25246259999999
Astor Adolescent Day Treatment Program,BOCES Alternative Education Academy,Poughkeepsie,NY,12603,41.7055624,-73.8635094
Family Centers Inc,Family Centers for HOPE,Darien,CT,6820,41.082300200000006,-73.4646452
CoveCare Center formerly PFCS,Mental Health Clinic,Carmel,NY,10512,41.418163,-73.6727977
VA Hudson Valley Healthcare System,FDR/Carmel Community Clinic,Carmel,NY,10512,41.4142854,-73.6702478
CoveCare Center,PROS Program,Carmel,NY,10512,41.4167594,-73.6717404
Mental Health Assoc of Ulster County,ACT Program,Kingston,NY,12401,41.9351391,-74.014939
HealthAlliance Hospital,Adolescent Partial Hosp Program,Kingston,NY,12401,41.921011799999995,-74.00007070000001
HealthAlliance Hospital,Marys Avenue Campus/Adult PH,Kingston,NY,12401,41.921011799999995,-74.00007070000001
HealthAlliance Hospital,Marys Avenue Campus/Psych Inpt Unit,Kingston,NY,12401,41.9215394,-73.9987505
Phoenix Houses of Long Island Inc,Found for Integrated Recov Trt Servs,Brentwood,NY,11717,40.8038794,-73.28724179999999
Pilgrim Psychiatric Center,Western Suffolk Center,Brentwood,NY,11717,40.7964761,-73.281526
Pilgrim Psychiatric Center,Psychiatric Inpatient Unit,Brentwood,NY,11717,40.7964761,-73.281526
Pilgrim Psychiatric Center,Buckman/LaCasita Center,Brentwood,NY,11717,40.7964761,-73.281526
Astor Adolescent Day Treatment Program,Middle School Satellite,Poughkeepsie,NY,12603,41.7443203,-73.86628879999999
North Country Transitional Living Serv,Behavioral Health and Wellness Center,Lowville,NY,13367,43.78556,-75.4910327
Childrens Home of Kingston,,Kingston,NY,12401,41.923744899999996,-73.97113890000001
Brentwood Mental Health Clinic,,Brentwood,NY,11717,40.7793753,-73.2461438
Northport VAMC,Mental Hygiene (116A),Northport,NY,11768,40.893643,-73.30878359999998
Silver Hill Hospital Inc,,New Canaan,CT,6840,41.165330600000004,-73.4688727
Connecticut Counseling Center Inc,Norwalk Clinic,Norwalk,CT,6854,41.0997848,-73.41907900000001
Western MT Mental Health/Tri County,Addiction Services,Anaconda,MT,59711,46.1284618,-112.94933290000002
Norwalk Hospital,Behavioral Health Services,Norwalk,CT,6850,41.1111249,-73.4222417
Keystone House Inc,Group Home at Elmcrest Terrace,Norwalk,CT,6850,41.110141600000006,-73.42053
Connecticut Renaissance Inc,Behavioral Health OP Clinic,Norwalk,CT,6850,41.117698700000005,-73.4181822
Family and Childrens Agency Inc,,Norwalk,CT,6850,41.1158145,-73.4165375
Keystone House Inc,Group Home,Norwalk,CT,6855,41.106252600000005,-73.40775670000001
Catholic Charities of Fairfield County,Catholic Charities Norwalk,Norwalk,CT,6851,41.114076000000004,-73.40802990000002
Schoharie County Community,Mental Health Center,Schoharie,NY,12157,42.676904,-74.48591400000001
Child Guidance Center,Child First,Norwalk,CT,6851,41.1159178,-73.4083492
Family Service League Inc,ACT West Team,Central Islip,NY,11722,40.7666612,-73.19598959999999
Keystone House Inc,Supervised Housing Program,Norwalk,CT,6851,41.1197716,-73.394568
Astor Servs for Children and Families,,Rhinebeck,NY,12572,41.924197899999996,-73.91350859999999
Access Supports for Living,Rhinebeck Center PROS,Rhinebeck,NY,12572,41.9271344,-73.9142424
Saint Vincents Behav Hlth Servs,Norwalk OP BH,Norwalk,CT,6851,41.128487,-73.385301
River Hospital,River Community Wellness Program,Alexandria Bay,NY,13607,44.337695000000004,-75.9204656
Saint Lawrence Psychiatric Center,Jefferson/Lewis Collabortive Day Trt,Philadelphia,NY,13673,44.140365700000004,-75.7114713
Positive Directions,The Ctr for Prevention and Counseling,Westport,CT,6880,41.138600399999994,-73.3664256
WellLife Network,,Smithtown,NY,11787,40.8553446,-73.1871079
Skills Unlimited Inc,Outpatient Mental Health,Oakdale,NY,11769,40.7469782,-73.1108949
Skills Unlimited Inc ,Success PROS,Oakdale,NY,11769,40.746927899999996,-73.110376
Saint Vincent Behavioral Health,Westport Campus,Westport,CT,6880,41.1422614,-73.3307143
Turning Point of Central California,Selma Regional Clinic,Selma,CA,93662,36.589583000000005,-119.60954
Danbury Hospital Center for Child and,Adolescent Treatment Services,Danbury,CT,6810,41.392289,-73.4642082
Access Support For Living,Millbrook Center PROS Program,Millbrook,NY,12545,41.7640527,-73.7000556
Family and Childrens Aid,,Danbury,CT,6810,41.392109000000005,-73.457918
Connecticut Junior Republic,Danbury,Danbury,CT,6810,41.3903848,-73.4539533
Catholic Charities of Fairfield County,,Danbury,CT,6810,41.402728100000004,-73.4585262
Community Health Center of Danbury,Behavioral Health,Danbury,CT,6810,41.3950209,-73.45139449999999
Fairfield Counseling Services Inc,Psychiatric OP Clinic for Adults,Fairfield,CT,6824,41.1399196,-73.24977009999999
Federation of Organizations,Recovery Concepts at Patchougue,Patchogue,NY,11772,40.780315,-73.035375
Schoharie County Community,Mental Health Ctr/Advocacy Services,Schoharie,NY,12157,42.70259229999999,-74.310449
Schoharie County Community,Mental Health Ctr/Non Inpatient Crisis,Schoharie,NY,12157,42.70259229999999,-74.310449
Astor Services for Children/Families,Dover Counseling Center,Wingdale,NY,12594,41.650186,-73.55962199999999
Greene County Mental Health Center,,Cairo,NY,12413,42.291693,-74.000727
Jewish Family Service Inc,,Fairfield,CT,6824,41.151880600000005,-73.24037270000001
Suffolk Co Comm Mental Hygiene Servs,Farmingville Mental Health Clinic,Farmingville,NY,11738,40.840634,-73.05630959999999
Long Island Community Hospital,West Mental Health Clinic,Patchogue,NY,11772,40.767311600000006,-73.0021691
Pilgrim Psychiatric Center,Pilgrim PC ACT Team,Patchogue,NY,11772,40.766411,-73.000809
Hudson Valley Mental Health,Eastern Dutches Mental Helath Clinic,Dover Plains,NY,12522,41.741868,-73.57650600000001
LifeBridge Community Services,,Bridgeport,CT,6605,41.1737573,-73.2099051
Brookhaven Memorial Hospital Med Ctr,PsychCare at Brookhaven,Patchogue,NY,11772,40.779990500000004,-72.9772437
Family and Childrens Aid,New Milford Office,New Milford,CT,6776,41.533636,-73.423315
Recovery Counseling Services,,Bridgeport,CT,6604,41.18007670000001,-73.20296409999999
New Prospects,Co Occuring Program,Bridgeport,CT,6604,41.171987,-73.195929
Mather Hospital Northwell Health,Partial Hospitalization,Port Jefferson,NY,11777,40.936193599999996,-73.05285390000002
Mather Hospital Northwell Health,Mental Health Clinic,Port Jefferson,NY,11777,40.936719700000005,-73.05302569999999
Connecticut Renaissance Inc,Behavioral Health OP Clinic,Bridgeport,CT,6604,41.17677,-73.193761
Child and Family Guidance Center,,Bridgeport,CT,6604,41.1792857,-73.19064809999999
Saint Vincents Behav Health Servs,Bridgeport OP BH,Bridgeport,CT,6606,41.195683700000004,-73.1992382
Southwest Connecticut MH System,,Bridgeport,CT,6604,41.179570700000006,-73.18906940000001
PROS at the Firehouse,Mental Health Assn of Columbia/Greene,Catskill,NY,12414,42.217046100000005,-73.86958229999999
Saint Vincents Medical Center,,Bridgeport,CT,6606,41.201187,-73.2016535
Well Life Network,,Coram,NY,11727,40.8588342,-72.9991839
Pilgrim Psychiatric Center,Yaphank Center,Medford,NY,11763,40.8092586,-72.95930770000001
Optimus Healthcare Inc,,Bridgeport,CT,6608,41.1880776,-73.1804585
Rural Clinics Fallon,,Fallon,NV,89406,39.482679600000004,-118.7783666
MCCA/New Milford,,New Milford,CT,6776,41.576859999999996,-73.41080699999999
Benefis Hospitals Inc,Behavioral Health Services,Great Falls,MT,59405,47.489275899999996,-111.298374
Southwest Connecticut MH System,Greater Bridgeport Community MH Center,Bridgeport,CT,6610,41.18946629999999,-73.16805809999998
Maryhaven Center of Hope Inc,Maryhaven PROS West,Yaphank,NY,11980,40.814685499999996,-72.9483123
New Milford Hosp Behav Hlth Servs,,New Milford,CT,6776,41.5832604,-73.4089738
Center for Mental Health,Largent Outpatient Services,Great Falls,MT,59401,47.5045441,-111.29118909999998
Center for Mental Health,,Great Falls,MT,59401,47.504568299999995,-111.29120209999999
